[200,150,20,20,3],150,0.5,0.85,3, ListScore(relevance=0.63732800710164228, recovery=0.94999999999999996), time:4

Bicluster([0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19])
Bicluster([17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36], [17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36])
Bicluster([34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53], [34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53])

genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99	c100	c101	c102	c103	c104	c105	c106	c107	c108	c109	c110	c111	c112	c113	c114	c115	c116	c117	c118	c119	c120	c121	c122	c123	c124	c125	c126	c127	c128	c129	c130	c131	c132	c133	c134	c135	c136	c137	c138	c139	c140	c141	c142	c143	c144	c145	c146	c147	c148	c149
g0	-0.209161347437	0.0789681779978	0.287739099795	0.384940814931	0.685289549595	0.818360071832	1.35035001416	1.44742755792	1.50950973907	1.5586760631	1.8836604651	1.88581012154	2.26973153201	2.28717816552	2.34190550281	2.36638427896	2.47609862213	3.3216848102	3.94140486076	4.32337314746	-0.557408235474	-1.75899383699	2.11879596522	-1.26841609084	1.31659280067	0.792580466015	-0.438524130439	-0.582142427075	1.10609068636	-0.613863393801	-1.74784693783	-0.903572438477	0.141093868084	1.1863438179	0.771091816351	0.187808686498	0.117876338039	1.67152803368	0.168439248725	-1.23808637229	-0.635604326218	-0.0761088129469	-0.0473825155786	-1.28400148173	-0.705315642658	1.59693868123	-0.567952933224	-0.181430286418	-1.64095248762	0.108831900031	-0.050456637028	-0.656066317612	-1.1885614755	0.441179745247	0.170169567693	-1.67774575192	-0.746545119764	-1.5725157726	-0.522416322335	-0.760563700388	-0.642194936467	1.03515193589	-0.910145438878	0.973547675115	-0.488177550474	-0.11108241591	-0.217897878211	0.36684755832	0.681027813306	0.00858397327188	-1.48779253849	0.634575445373	0.581847008888	-1.16754039878	0.098982380761	0.625036726438	-0.0258244996246	-0.97471194236	0.832055549163	0.249054756253	-0.0479707280688	-1.66708368692	-1.67548182997	1.05964552886	-0.567078528116	0.123803601754	0.371212068922	-1.71992129256	-0.894083754857	-0.701896727696	-0.44450800678	-0.928307220303	-1.9998084532	1.07664662104	1.04574401243	-0.0300703889586	-0.163150359791	-0.718185486363	1.51182501903	-0.382505954728	0.0653522701524	0.615906713307	1.4027265164	0.731324451312	0.728879935799	0.919723421279	-1.34186011624	0.703669728766	1.10402054234	0.431426067095	1.61492129584	0.14343375499	-1.58316073351	-1.15853415487	1.31475284391	-0.427845876149	-0.674729166109	-1.39700873586	0.162336957124	0.366559513795	0.989572416866	-1.7538416445	2.9644655493	-0.312818227524	-0.615264695519	-0.58298834083	1.6683698481	0.572037763126	0.961939092553	-0.707991549962	-2.24449539624	-0.30117276089	-0.589867038369	2.49956204641	-0.171983671141	-0.388641977073	0.780632100048	1.41294029751	0.821545954099	-1.55221721492	-1.47658722601	-1.4683027217	-0.826463549036	-0.95254702831	0.765724160886	-0.567408741143	-0.168085523307	1.2723108503	0.318173764818	0.566956356565
g1	0.0269518903778	1.25291814464	1.52464090069	1.56796545358	1.63434463094	1.65820890496	1.76152042201	1.89037126708	1.89045170557	1.90339678901	2.02113151224	2.27073464375	2.32351194739	2.50937264408	2.76131635869	2.7682299251	2.77504891718	2.83638118667	2.84823305006	2.91996325613	0.801228693983	0.222561096354	-1.17769343881	1.3727682839	0.666410659303	-0.584303041908	0.563152157088	0.2813953068	0.163230892462	0.578842389489	-0.0609324553503	0.628561103388	0.0502556123573	1.04111041297	-0.120668947064	0.182666503946	-0.73643775066	0.947818892567	0.207418326165	0.308301395593	0.84438787281	0.762861882117	0.076302258668	-0.50251153997	-0.565033396987	-0.454081654916	1.16442629366	0.559798454397	-0.239704327122	0.997040292526	0.0712714656542	1.5062486073	-0.110466071002	-1.70322733289	-0.29787885974	-0.342516361165	0.433684872256	-0.31907989016	1.4762629023	0.561966604543	0.298104331779	2.27431642864	-0.677953200333	-1.11950577277	-2.13433836835	-0.352448118478	-0.703911691366	-1.38650742568	1.16954803317	0.095350840664	0.926522021917	-0.112132996737	1.03063696894	-0.0873953422501	1.25437850456	-1.16461247667	0.724695225611	-0.385444124166	1.88841350423	0.513952225237	2.20589958545	1.30094193201	0.403606356835	-1.55277627894	-0.753713277813	0.425481833215	-1.11542790827	0.90202072951	-0.451316952921	1.20935803597	-0.929017790593	0.549037917756	-0.696964966283	0.969896282556	-0.338857401334	1.34552128826	1.32254400657	1.49965755189	-0.607339894954	-0.153792319481	-0.527849854341	0.803879021963	0.616734150826	-1.46765307524	-1.18736852326	0.226385188278	0.0539030714591	0.607180184519	-1.09388026362	0.147954755184	-0.712941398123	0.481801156485	-1.32310541337	1.0885676075	-1.56013406826	1.17834126362	-1.31844121564	-0.875391061942	2.12714553183	0.62230243305	-0.681582799639	1.90502087941	-0.961308786603	-0.494428830436	1.19460028276	0.575261356158	-1.55020688636	-0.237366790956	0.494954399824	0.716689852539	-0.494427874735	-2.35498471611	1.03064405785	0.0537730632928	-1.95168747118	0.231338086704	0.464424946609	1.21130287328	0.118494711713	-0.431346070111	-0.268643708923	0.311342554728	-0.02179512288	0.849489731447	-0.24828421785	1.0146900991	2.04565113939	-0.46393937444	-1.64460809677	-0.802952802797
g2	0.0465317933544	0.274980824202	0.480049608919	0.683575360275	0.812723246304	0.904324024393	1.13456652055	1.40131591542	1.44939808588	1.49505645882	1.54784028368	1.61418117845	1.92009507446	1.9913370172	2.11889723802	2.23185002192	2.94078189487	3.16447623522	3.53514076033	4.10286175641	1.42339444065	1.47827713014	0.654460114738	-1.21119860555	2.38904155312	0.150555443046	-0.30776716929	-1.56981158879	1.97562856751	-0.0645835323642	-0.811797396628	-0.026315223458	-1.41076520993	-0.66683774931	1.26532312439	-1.18655303548	-0.656470999796	0.100418820214	-1.59199194036	-1.18193420054	1.31200076832	-0.626952108231	0.490537251892	-0.27855734434	0.367320672046	-1.5478750292	1.67402766322	0.306007517871	-1.09099075783	-1.59255936701	-0.207254424953	1.28581592667	-1.08786523303	0.363861322958	1.51677377478	1.72690274816	0.966746132578	-0.115446660808	-0.154915199216	-0.567857427612	-0.733177278352	0.136388599197	0.444882512274	0.614444155719	-0.274839501864	0.451410889559	0.792184797395	-0.110964360507	-1.74107531586	1.99990830305	-0.231421969963	0.971246790143	0.484514602217	-1.27801913797	-0.158602069245	-1.18084761483	0.803788801385	-2.76857427404	-1.5632502533	-0.205764783134	0.39706850369	0.145706352912	-0.456311836741	0.534686419284	0.359460153563	-0.533033453332	1.23891758034	-1.65052164889	1.84643184798	-1.40701626448	0.584055010837	-1.28662526416	-0.58831516462	-2.6217678382	-0.375016587091	0.0100121574411	0.162313722266	-0.168209608922	-1.33163584401	-0.69732183925	-1.27785134496	-0.198848457185	1.96340923905	1.95723547496	0.676854418553	-0.208475978145	-0.0379752365161	-0.397418804629	0.289331790003	-0.364399603052	0.781728853205	-1.85551037588	-0.397977124131	1.07847446683	-0.534343687324	-0.440114314276	-1.06398260901	-1.10584017654	0.134504754645	-0.573767461491	-1.38672433501	-0.646819077752	-0.123092148407	1.32874334864	0.412216062255	-0.61055424382	-0.0188051960787	-0.175601914411	0.520644821061	0.550618208672	1.37734550231	0.374061001445	0.335925698049	-0.694736193842	0.36131845815	-0.485863560297	1.02102283812	-0.026505689802	-0.136691014424	-0.38715875168	0.420869418399	0.140787332442	-0.460824544585	-1.9371434864	1.69086911963	-1.57372638962	0.0405806894299	-0.364080994657	0.022650140474	1.70969363972
g3	0.799020337099	0.982712748526	1.00726709008	1.44923571719	1.59976766157	1.78898047609	1.98190706199	1.99484945927	2.03785432626	2.22923963641	2.36042642702	2.3753244121	2.54565613847	2.56522092666	2.61119368069	2.63947249556	2.71331819274	2.74956761031	2.79375018573	2.91784848213	1.7238265137	-2.04962668744	2.12847104877	-0.518226878207	1.70924941664	-0.285996124881	0.164319653684	-0.837131243944	-0.472609348265	-1.23762853434	-0.96066225233	2.00417107784	-0.177778594068	1.46774492101	0.66381708998	0.616749407561	0.116188448291	-2.68169732287	-1.01237011913	0.0935443804558	0.753970946608	-0.00102791143164	-0.605834828327	2.01652354195	0.200525386391	1.28467106015	-1.38825910644	-0.452730472899	0.633942009921	-1.27369262866	-2.46119399796	1.08981505056	-0.8732267922	-0.354293787241	-1.65937794132	-1.38634773429	-1.89401205343	0.666570348298	-0.14850014955	-0.307640975952	0.498869930408	0.0574081166039	0.388236041257	-1.15887382405	-0.79655428374	1.17722345312	-0.275627098634	-0.519069499719	0.861624274555	0.854593630865	0.519846519232	1.86127655669	0.161718454807	0.938002381094	1.33678217606	0.0125482749462	-0.438237657425	0.309788223249	-0.74199943736	1.10711314279	1.04377011965	-0.00308703589231	1.07327657571	-1.64267519744	0.440272271829	-0.498773439545	-1.33094702793	0.333620522794	-0.883360853692	0.580638280802	-1.28437632717	-0.00258844841534	-0.680128235181	3.27980121379	2.08107283708	-0.485255451288	-0.329305929382	0.163648056321	-0.314998168028	0.353523326291	-0.374472460535	-0.918246471773	-0.480369340882	-1.11448019712	-0.73775540308	-0.571714578861	0.688784639172	-0.815363618495	-1.78627858488	0.147619184509	0.259473922772	-0.614785967545	0.117669324954	1.2309741833	-0.76707253908	0.413370056739	1.88798288508	-0.540472015938	-0.571038926359	-1.24242346009	1.75224167399	0.515760900736	-0.701931861308	0.769345196845	0.556778958272	-0.879210600882	-1.01662710745	-0.316762881209	-1.65007308518	0.685515812022	-1.06382319599	0.680696781413	0.730565320511	2.02426517664	0.890729789184	-0.610551611608	-1.23608325889	-1.0848705758	-0.223754980138	-0.79184259649	-0.267309979921	0.20709447013	0.207492892432	-0.0438023748543	0.14411126267	-2.30060619868	1.83884138287	2.20046167147	1.84621575453	-1.74732191492
g4	-0.753090563119	-0.373750507974	0.808824203047	1.03222276727	1.21995011681	1.36658440443	1.45138907783	1.45885121754	2.11268053615	2.24815391495	2.39492272924	2.68623029832	2.72906123509	2.84877416355	2.9152368606	3.1723036673	3.37663233533	3.92074327323	4.03583164586	4.40616441141	-0.481308242429	1.47913314928	-0.153802367192	-0.0906644325094	0.906545833417	-0.0668050244989	0.683436850819	0.944050446433	-0.785269383739	0.982115255984	0.597070197082	0.264126947021	-1.98208854779	1.60491108848	-1.2829051605	-0.593635358519	1.1284656879	1.27648242059	0.0897008732583	-0.576310306538	-0.789752586932	-0.795062796444	0.324389092282	-0.358227455463	-0.529162777603	-0.738259556296	0.380227254285	0.252215460937	0.160321008512	0.939381700881	0.239143023815	-0.553952448168	1.83333131717	1.95191770992	-0.310651509702	0.0603690930771	-0.984810720145	1.12448127938	0.410155973829	-0.81627242953	1.49831266943	0.488879227173	-1.11811666157	-0.512839668371	-0.629663325697	1.11356834786	0.879048179669	-0.803298294707	0.425639620508	0.261656016825	2.7789344239	0.625961649051	-0.395306129388	0.455914018865	-0.704316390363	0.823958590106	2.05984451788	-0.531149592699	0.553353440173	-0.374563510029	-1.38386356727	0.271020987187	0.0856563410124	-1.01260659857	0.715420294305	0.0683026431836	-2.04359336307	0.18440698776	-0.688303309702	-0.204933821471	-0.972587934066	1.68733626961	0.27930902592	-0.908828903272	-0.280838554612	0.0102792338702	-0.624251176009	0.871600967487	0.129815187468	1.22932619226	-1.48640870386	-0.571198927575	-0.840335737391	-2.10916328749	-0.116074853478	-0.0493099106828	-0.580231972613	-1.00148524874	0.615485315624	-0.862191624385	-0.376085644056	1.05266989452	-1.38909150657	0.394327103467	-0.0656992796134	-0.310763118402	0.956629824075	-0.23874730779	-0.677450100554	-0.483368091444	-1.5773245546	-0.511603744081	0.693284192766	-0.93691182602	0.877971069401	0.73328290028	0.523249315603	-0.806781845897	1.71098104048	1.35823303084	-0.780343450744	0.997483833986	2.20316009863	0.115542657807	-1.89347898182	-0.187643160111	0.903552953398	0.150237099941	1.82330252387	-0.803150325535	-0.410797308268	1.29321370328	-0.681847792339	0.191168949083	-0.00943565390653	-0.753741607192	-0.105888930191	1.27529621639	-1.8286275121	0.762662453899
g5	-0.326483585484	1.07120716708	1.14891547681	1.25587891188	1.42065581789	1.4879109305	1.68558660436	1.69574620585	1.70226787177	1.89077835637	1.957360707	2.1953645524	2.57962504684	2.6054479903	2.62886548191	2.9159710026	3.01962356618	3.13449320406	3.14136205657	3.91062715587	-1.53245883856	-1.06651416955	-0.399831124269	0.27522311955	-0.259497672884	-0.494333350433	-0.0154024544807	0.584272450998	0.223264977414	-0.595757866896	0.986271244208	-1.18666953129	-0.190195266301	-1.35598850297	0.283176768116	0.130409006399	-0.0859248029768	1.41532744343	-0.0866096751781	0.758766024066	0.846270589802	0.841370495824	-1.17419197084	0.802846732556	-0.0468070230278	-0.510983821212	1.54536260266	-0.0298744235254	0.442906883903	-0.304499561343	1.20127118353	1.16163102195	0.762757164491	-0.451132884506	0.0241626591551	1.03435992769	-0.502779294028	-1.81076081885	1.01035021247	0.245116687298	-0.501349098897	-0.427822218725	-0.229227513038	-0.531436155784	-0.98920243517	-0.767758628043	-1.38096442317	0.380689666716	0.855086679578	-0.419032802393	-1.49654974752	-0.0455604519208	-2.18136360371	0.0765878281521	-0.0530366499366	0.637585376431	-1.50856583119	-0.917607663943	1.27861923171	0.330386671651	0.690395407442	-0.788490304213	-1.488916097	-0.660040781182	0.011579204211	0.142398446194	1.70699190318	-0.0523391247097	-0.217087630278	1.50494397816	-1.7077811008	-0.337306538711	0.379554345526	0.729335141915	0.0325246658179	1.16358844974	1.05507700185	0.342627715404	0.470083283725	-0.0685449739916	-0.6487338268	1.00495848662	0.729590259614	1.00339832521	-0.851148378711	-0.637556552172	-1.90596451099	-0.168773496925	-0.309513221332	0.22514810624	0.161533738782	-0.588064678091	-0.475222329652	0.610997956232	0.81530608525	-0.309090323552	1.03212422133	1.51802841536	-0.945364692027	0.977380833271	-0.820879557182	-0.11012205558	0.799338371903	0.0456853237295	-0.59626131548	1.34055062534	0.73788917887	-0.932041102093	0.0243439574843	1.11823322742	0.0619951741788	-0.196387182707	0.555095597528	-0.086878935681	0.352739944492	1.67952415222	-0.208907207658	0.586838352787	-0.493527586639	0.564101154617	-0.0576523204918	-0.80322286792	-1.43099933985	-0.157018348387	1.31092568331	1.38527376884	-0.794930950415	-0.373789208479	1.34836716963	-1.08734946831
g6	-0.434961754826	0.400571578393	1.01341519342	1.4640793508	1.47462838821	1.54268961978	1.73151378765	2.2361357563	2.29421810801	2.34897657285	2.45344322456	2.57339113916	2.65171433834	2.73235021395	2.74263739384	2.79055958154	2.79834579733	2.93256451934	3.25001641492	3.59443388739	-0.564617190015	0.533085914804	0.153201476896	-0.120050629072	-0.561917202787	1.70098342985	1.99995860271	-0.411534091578	-0.683859829517	-0.938553014547	-1.54670641604	0.54929413226	0.476027435152	-0.403958134454	-1.80557989305	-1.4092457609	-0.406369548864	-0.395423296517	-1.05537786892	-0.357520033782	0.457336290767	0.0331536784246	0.764977820514	0.867685630582	1.17714458661	0.973654736041	-0.171257173858	-0.129782513342	-0.762908918613	0.89854273161	-0.0130211828123	-0.924400180622	1.67541857013	-1.0868099479	1.40502364013	-2.15916367186	0.605437258488	-0.667086165766	-1.03267571579	-0.49112925132	0.394700032262	0.829541378929	0.561318510505	-0.49768435938	-1.8419178403	0.661870035175	-1.12599149177	-0.723686231079	-2.23410375625	-0.460747775474	2.39016744978	-0.243819486351	-1.18968312479	-1.87413236092	-1.59471535525	-1.92737757069	-1.51305154249	0.32000679693	-1.27651281741	1.25767333781	-0.560987142469	-0.478352939282	0.0516307797206	0.858267570337	-1.31331073641	0.0640910197208	-1.7346335873	-1.93288083759	1.84348709974	-0.891295242256	2.21556807656	0.514732416554	-0.884728273575	0.655912678297	-1.43059667262	-0.498518587602	0.361613646278	0.110781937166	-0.653763377376	-0.733425061269	-1.22426213917	1.49413286174	-1.83394225833	-0.633540638602	1.39693020948	-0.996490003224	0.493177911831	-0.285230696994	1.8409967056	1.34755568289	-1.41421127585	0.258676565103	0.884244126657	-0.146480800717	1.0788271716	0.367233910545	0.887950885361	1.49312165697	-0.0590529761718	-0.280689370792	1.73102415568	-0.134419953302	0.317400739518	-0.318243810804	-0.883001746128	0.317402075613	0.946455094029	1.05726231293	0.480840695062	-0.413853709818	1.10587361514	0.679025828917	0.50464483146	1.16476490683	-0.152426850046	-1.20685820183	-0.555530512797	-1.30289894804	0.586137851848	-0.0798444453198	-1.02429741686	1.23618353216	0.647853486014	1.10215782226	0.0482229313281	1.62280856409	0.323076581103	1.46473174347	-1.44910454573	0.142201080944
g7	-0.223906410381	0.513747761383	0.64412868145	0.694365187402	1.15448485991	1.32565906059	1.38172303731	1.47529795837	1.61585856726	1.71715998335	1.80868117186	2.03217636235	2.45815532409	2.50643331415	2.57213019984	2.6465826381	2.70515530807	2.74664076181	2.90869941618	2.91945579604	-0.128109499882	0.446929421227	-1.36619458834	1.43705341303	-0.173770458699	1.31525632968	1.81033800036	-0.454575424271	0.00702197412267	-0.659911272502	0.0874654905175	-0.75892526371	-1.12932458774	-1.36176176234	-0.546090372018	-0.276819353612	0.533948805365	0.10409310965	2.22587906474	-2.3978706802	0.458109852432	-0.437875524407	1.26543853933	0.662772819006	1.36858639051	1.57814011594	-0.873343664816	-1.04850608619	0.0429868941387	-0.342768503652	-0.60208309343	0.0248912255768	-0.780921817331	0.865502412249	-1.72523341864	-0.912285032507	0.022262718898	0.0667909791063	-0.333448171681	0.452743488517	0.0624594414115	0.349942359889	-0.0061981359475	0.168834407681	-0.440999868221	-0.820165032089	0.431646906434	-0.776949991058	0.632146122252	0.547386990447	-0.113592898875	0.591318648943	0.127554112112	1.47706478112	-0.783574763937	-0.33333750458	-0.574490462148	-0.184742678029	0.935247377981	-0.352404705164	-0.191446858692	2.42389933147	-0.686399937694	0.143615326876	0.826062395764	-0.379554261535	-0.202862411687	-0.647051440046	-0.0980229838885	-0.489447895002	-0.0448115219782	-0.988578964577	-1.63439211907	0.288800037891	-0.448085752619	-0.292962063097	2.57248072587	-0.00446614561666	0.928351546178	0.833044681206	2.27432051387	-0.822180697114	1.16507446801	-0.000988767146315	-0.389394360857	1.05929354418	0.48578923164	-1.8929145672	0.608291231132	2.08749385047	0.871724188863	-0.666925009992	0.674382767773	-1.59235506124	0.17668038688	-0.668453740368	1.41888909476	0.471849987027	0.18687802828	0.214179207545	-0.485366821497	0.440056187156	1.4596101711	-2.63542251314	-0.601204618905	-1.02754467369	1.4193905634	0.54467860758	-0.415070033579	-0.150475653402	-0.196860534216	1.14413085101	-1.85381837221	-0.790369527519	0.394876406625	-0.0439052351763	-0.898303734027	0.481969349949	-0.815101732338	1.32242538935	0.198954719743	-0.402962570378	-0.759476618582	0.638568260287	0.335576241761	0.906407024602	0.231883836699	2.29637453603	-1.55851777873	-2.15972041905
g8	-1.24717257584	0.440641085554	0.563284704715	0.715456260539	1.17032529243	1.27916927291	1.36939130976	1.40193645711	1.93165618526	1.97299570166	2.08021546803	2.10535466841	2.42481921047	2.60251366665	2.70034410775	2.78269936706	2.98743012783	3.03332675688	3.2851781302	3.32645010817	-0.329420896932	1.50910465855	0.133285114841	0.732319205284	-0.131908621876	-0.724198032399	-0.946471679737	-0.335770354558	0.565471236276	-0.0202476671633	1.15698212318	-1.08606063784	-1.28151455749	-0.748855689995	-0.0238547922117	-0.383740657296	0.584904966035	-1.26201037415	0.0559247355446	0.572112828884	1.75792579938	0.541130450171	2.08991674348	-0.737817333599	0.168227934139	-0.694926557096	0.917648803909	-0.724759536318	0.109538901327	0.947891603819	-0.461270876484	0.649936896715	-0.0086431601907	-0.723796119116	0.169462780644	-1.80901702244	-2.09375726149	-0.834605838323	-0.248180666553	0.474464647093	-1.49983717415	0.86081321951	-2.33897511489	-0.808507471948	0.264277490192	-0.510812530663	-0.708711534264	-1.60919173652	0.298504902158	0.3671011057	-0.100533330427	-0.793750406964	0.645530538552	-0.609250271594	0.3620072552	0.572248426249	-0.376941125504	0.55416434162	1.14685508056	-0.236500908521	-0.111951412635	-0.522259644081	-1.15956557357	0.862132381737	-0.0715502747861	-0.491455564371	-0.434828799679	1.15476819951	0.171100439857	-0.01356036436	-0.813105769569	-0.979212521281	0.132721072817	-0.671725543697	0.357828737429	1.63930627266	-0.251285104488	-2.78872345128	1.39543944472	0.12649675039	-0.407472362228	-0.260972649462	0.33426816922	1.31912908871	-1.02467903575	-0.244647031818	0.0874761061033	0.221265548881	1.63590332027	-0.367315424512	0.806612451652	-0.748982495372	0.216712243487	1.06067791873	0.982786518352	0.804651308367	-0.447870028481	-0.603692644981	0.680893449229	-0.236440849489	-0.777323171564	1.40264297703	1.29456877001	0.0249953939522	-0.644020229502	-0.388788673187	-0.146788519332	-0.289034546812	0.877155613335	1.19668868146	0.157045645127	0.890647456255	-0.0566013703609	0.244771828779	-1.48485222841	-1.01389316044	0.0491070646221	-0.532135212126	1.35678387425	-2.54795586063	-0.660847871629	0.610683396782	0.253271520289	-0.191264369531	-0.000340585854918	-0.248136800553	1.60684354554	1.09192379909	-0.159274343725	-0.526862201623
g9	-0.68078749192	0.0905751895329	0.173764443802	1.09648351181	1.2110512024	1.25984505957	1.35748267428	1.65679377216	1.66553267026	1.9288799593	1.9397739926	2.25009857417	2.40956725577	2.46072856573	2.49736460205	2.54135223571	2.80002814578	3.31383510471	3.35531164963	3.57537128131	0.364627164492	-0.236956523786	1.06941352218	-0.153169524953	-1.41537448391	-0.185431904956	-1.83137447824	-0.327612857638	-1.16193133883	-0.118289362728	0.785485653035	-0.847032473337	1.33450264438	0.738901162967	0.411133478139	0.409142828478	-0.345255205111	-0.744294326914	0.00823734374842	-0.161992063151	-0.934337473136	1.16514544092	0.791259256071	1.26217603698	1.83985420889	-0.619073202683	-0.605535139349	1.42978513119	-0.0100476879634	1.06377883535	-0.305205509661	-0.537554149164	-2.58400641936	-1.21768845435	0.476168015745	-2.66537809181	0.691029316537	1.33276003849	0.851739641249	0.065796192614	0.508476242168	1.12611679542	-0.814016747649	1.89144992688	1.40988868393	0.396312602341	0.532705380982	-1.5320483822	0.652724618595	-1.19926777941	0.281337939736	1.85934026981	0.71696130153	-0.243628974578	0.981496176723	0.617323583807	1.12937032477	-0.043457629906	-1.71111198726	-0.288359028702	0.0811485342244	0.998094725696	-0.480432777297	-1.78288731103	2.34017790635	0.104840635786	1.43710393984	1.01996703705	-0.761981371915	1.00462259249	1.96965971323	0.233599831841	-1.35177144152	0.357548351772	1.38363933594	0.958734575692	-0.652869737133	1.20103229589	1.07352601247	0.301952509656	0.103950545376	-0.387801015455	-1.03550225405	-1.21383279979	1.53589621805	0.241485531867	-0.234080380652	0.164765107332	-0.0364571266174	-0.531014427036	-1.46558069834	0.612545445679	0.270053835427	0.34511059956	0.159932034853	-0.63414968985	-0.576494097924	-1.50398492489	0.231731324192	-1.24178857001	-0.901497411706	-0.102750707183	0.888439500969	0.98365790067	-0.663237911415	-0.265291915663	-1.15611993399	-1.01950448383	-0.475233726184	-1.01729243312	-0.652430112989	-0.217624433837	2.49933927445	0.248707749603	-0.906679471349	0.70207440965	1.00978228768	0.541322524754	0.0473267554355	-0.491496067243	0.221297959741	0.294923224745	-0.0281144313639	1.78586603181	-2.47009767689	-0.513972084425	-0.434112438148	-0.255914756059	0.756808348508	-1.21013497002
